線区コード(16進)	駅順コード(16進)	会社名	線区名	駅名	備考
2d	31	東日本旅客鉄道	水戸	福原	
2d	32	東日本旅客鉄道	水戸	稲田	
2d	33	東日本旅客鉄道	水戸	笠間	
2d	34	東日本旅客鉄道	水戸	宍戸	
2d	42	西日本旅客鉄道	可部	三滝	
2d	43	西日本旅客鉄道	可部	安芸長束	
2d	44	西日本旅客鉄道	可部	下祇園	
2d	46	西日本旅客鉄道	可部	古市橋	
2d	47	西日本旅客鉄道	可部	大町	
2d	48	西日本旅客鉄道	可部	緑井	
2d	49	西日本旅客鉄道	可部	七軒茶屋	
2d	4a	西日本旅客鉄道	可部	梅林	
2d	4b	西日本旅客鉄道	可部	上八木	
2d	4c	西日本旅客鉄道	可部	中島	
2d	4d	西日本旅客鉄道	可部	可部	
2e	1	わたらせ渓谷鐵道	わたらせ渓谷	桐生	
2e	82	東日本旅客鉄道	仙山	東照宮	
2e	83	東日本旅客鉄道	仙山	北仙台	
2e	84	東日本旅客鉄道	仙山	北山	
2e	85	東日本旅客鉄道	仙山	東北福祉大前	
2e	86	東日本旅客鉄道	仙山	国見	
2e	87	東日本旅客鉄道	仙山	葛岡	
2e	88	東日本旅客鉄道	仙山	陸前落合	
2e	89	東日本旅客鉄道	仙山	愛子	
2e	8f	ÅìÆüËÜÎ??ÒÅ´Æ?	Àç??	ºîÊÂ	
2e	c4	北海道旅客鉄道	石勝	東追分	
2e	c5	北海道旅客鉄道	石勝	川端	
2e	c9	北海道旅客鉄道	石勝	新夕張	
2e	cc	北海道旅客鉄道	石勝	占冠	
2e	cd	北海道旅客鉄道	石勝	トマム	
2f	2	東日本旅客鉄道	日光	鶴田	
2f	3	東日本旅客鉄道	日光	鹿沼	
2f	4	東日本旅客鉄道	日光	文挟	
2f	6	東日本旅客鉄道	日光	下野大沢	
2f	7	東日本旅客鉄道	日光	今市	
2f	8	東日本旅客鉄道	日光	日光	
2f	48	西日本旅客鉄道	木次	木次	
2f	51	西日本旅客鉄道	木次	八川	
2f	52	西日本旅客鉄道	木次	出雲坂根	
2f	82	東日本旅客鉄道	陸羽東	北浦	
2f	85	東日本旅客鉄道	陸羽東	古川	
2f	a5	東日本旅客鉄道	陸羽西	津谷	
2f	a7	東日本旅客鉄道	陸羽西	古口	
2f	c6	北海道旅客鉄道	石勝	鹿ノ谷	
2f	c7	北海道旅客鉄道	石勝	夕張	
30	2	東日本旅客鉄道	烏山	下野花岡	
30	3	東日本旅客鉄道	烏山	仁井田	
30	4	東日本旅客鉄道	烏山	鴻野山	
30	6	東日本旅客鉄道	烏山	大金	
30	7	東日本旅客鉄道	烏山	小塙	
30	8	東日本旅客鉄道	烏山	滝	
30	9	東日本旅客鉄道	烏山	烏山	
30	81	東日本旅客鉄道	北上	北上	
30	82	東日本旅客鉄道	北上	柳原	
30	83	東日本旅客鉄道	北上	江釣子	
30	84	東日本旅客鉄道	北上	藤根	
30	86	東日本旅客鉄道	北上	立川目	
30	8c	東日本旅客鉄道	北上	ほっとゆだ	
30	e4	北海道旅客鉄道	日高本	西様似	
30	e5	北海道旅客鉄道	日高本	様似	
31	41	西日本旅客鉄道	境	米子	
31	42	西日本旅客鉄道	境	博労町	
31	43	西日本旅客鉄道	境	富士見町	
31	44	西日本旅客鉄道	境	後藤	
31	4c	西日本旅客鉄道	境	大篠津町	旧 御崎口
31	4d	西日本旅客鉄道	境	米子空港	旧 大篠津
31	81	東日本旅客鉄道	田沢湖	盛岡	
31	82	東日本旅客鉄道	田沢湖	大釜	
31	83	東日本旅客鉄道	田沢湖	小岩井	
31	84	東日本旅客鉄道	田沢湖	雫石	
31	86	東日本旅客鉄道	田沢湖	春木場	
31	87	東日本旅客鉄道	田沢湖	赤渕	
31	88	東日本旅客鉄道	田沢湖	田沢湖	
31	8d	東日本旅客鉄道	田沢湖	角館	
32	8	東日本旅客鉄道	水郡	上菅谷	
32	9	東日本旅客鉄道	水郡	常陸鴻巣	
32	66	西日本旅客鉄道	三江	船佐	
32	67	西日本旅客鉄道	三江	長谷	
32	c1	北海道旅客鉄道	留萌本	深川	
32	c2	北海道旅客鉄道	留萌本	北一己	
32	c3	北海道旅客鉄道	留萌本	秩父別	
32	c4	北海道旅客鉄道	留萌本	北秩父別	
32	c6	北海道旅客鉄道	留萌本	石狩沼田	
32	d1	北海道旅客鉄道	留萌本	留萌	
32	da	北海道旅客鉄道	留萌本	箸別	
32	db	北海道旅客鉄道	留萌本	増毛	
33	2	東日本旅客鉄道	水郡	南酒出	
33	7	東日本旅客鉄道	水郡	常陸太田	
33	42	西日本旅客鉄道	小野田	浜河内	
33	43	西日本旅客鉄道	小野田	長門本山	
33	81	東日本旅客鉄道	花輪	好摩	
33	82	東日本旅客鉄道	花輪	東大更	
34	1	真岡鐵道	真岡	下館	
34	2	真岡鐵道	真岡	下館二高前	
34	3	真岡鐵道	真岡	折本	
34	4	真岡鐵道	真岡	ひぐち	
34	5	真岡鐵道	真岡	久下田	
34	6	真岡鐵道	真岡	寺内	
34	7	真岡鐵道	真岡	真岡	
34	8	真岡鐵道	真岡	北真岡	
34	9	真岡鐵道	真岡	西田井	
34	a	真岡鐵道	真岡	北山	
34	b	真岡鐵道	真岡	益子	
34	c	真岡鐵道	真岡	七井	
34	d	真岡鐵道	真岡	多田羅	
34	e	真岡鐵道	真岡	市塙	
34	f	真岡鐵道	真岡	笹原田	
34	10	真岡鐵道	真岡	天矢場	
34	11	真岡鐵道	真岡	茂木	
34	c1	北海道旅客鉄道	富良野	富良野	
34	c2	北海道旅客鉄道	富良野	学田	
34	c3	北海道旅客鉄道	富良野	鹿討	
34	c4	北海道旅客鉄道	富良野	中富良野	
34	c5	北海道旅客鉄道	富良野	ラベンダー畑	臨時
34	c6	北海道旅客鉄道	富良野	西中	
34	c7	北海道旅客鉄道	富良野	上富良野	
34	c8	北海道旅客鉄道	富良野	美馬牛	
34	c9	北海道旅客鉄道	富良野	美瑛	
34	d3	北海道旅客鉄道	富良野	神楽岡	
35	2	東日本旅客鉄道	中央本	川岸	
35	4	東日本旅客鉄道	中央本	辰野	
35	5	東日本旅客鉄道	中央本	信濃川島	
35	6	東日本旅客鉄道	中央本	小野	
35	b	東日本旅客鉄道	埼京	北与野	
35	d	東日本旅客鉄道	埼京	与野本町	
35	f	東日本旅客鉄道	埼京	南与野	
35	11	東日本旅客鉄道	埼京	中浦和	
35	15	東日本旅客鉄道	埼京	北戸田	
35	17	東日本旅客鉄道	埼京	戸田	
35	19	東日本旅客鉄道	埼京	戸田公園	
35	1b	東日本旅客鉄道	埼京	浮間舟渡	
35	1d	東日本旅客鉄道	埼京	北赤羽	
35	42	西日本旅客鉄道	本四備讃	植松	
35	43	西日本旅客鉄道	本四備讃	木見	
35	45	西日本旅客鉄道	本四備讃	上の町	瀬戸大橋線
35	47	西日本旅客鉄道	本四備讃	児島	瀬戸大橋線
36	2	東日本旅客鉄道	外房	本千葉	
36	3	東日本旅客鉄道	外房	蘇我	
36	5	東日本旅客鉄道	外房	鎌取	
36	7	東日本旅客鉄道	外房	誉田	
36	9	東日本旅客鉄道	外房	土気	
36	a	東日本旅客鉄道	外房	大網	
36	b	東日本旅客鉄道	外房	永田	
36	c	東日本旅客鉄道	外房	本納	
36	e	東日本旅客鉄道	外房	新茂原	
36	f	東日本旅客鉄道	外房	茂原	
36	10	東日本旅客鉄道	外房	八積	
36	11	東日本旅客鉄道	外房	上総一ノ宮	
36	13	東日本旅客鉄道	外房	東浪見	
36	14	東日本旅客鉄道	外房	太東	
36	15	東日本旅客鉄道	外房	長者町	
36	16	東日本旅客鉄道	外房	三門	
36	18	東日本旅客鉄道	外房	大原	
36	19	東日本旅客鉄道	外房	浪花	
36	1a	東日本旅客鉄道	外房	御宿	
36	1b	東日本旅客鉄道	外房	勝浦	
36	1c	東日本旅客鉄道	外房	鵜原	
36	1e	東日本旅客鉄道	外房	上総興津	
36	1f	東日本旅客鉄道	外房	行川アイランド	
36	20	東日本旅客鉄道	外房	安房小湊	
36	21	東日本旅客鉄道	外房	安房天津	
36	22	東日本旅客鉄道	外房	安房鴨川	
36	81	東日本旅客鉄道	米坂	米沢	
36	82	東日本旅客鉄道	米坂	南米沢	
36	83	東日本旅客鉄道	米坂	西米沢	
36	84	東日本旅客鉄道	米坂	成島	
36	86	東日本旅客鉄道	米坂	中郡	
37	5	東日本旅客鉄道	内房	浜野	
37	6	東日本旅客鉄道	内房	八幡宿	
37	7	東日本旅客鉄道	内房	五井	
37	9	東日本旅客鉄道	内房	姉ケ崎	
37	b	東日本旅客鉄道	内房	長浦	
37	c	東日本旅客鉄道	内房	袖ケ浦	
37	d	東日本旅客鉄道	内房	巌根	
37	e	東日本旅客鉄道	内房	木更津	
37	10	東日本旅客鉄道	内房	君津	
37	11	東日本旅客鉄道	内房	青堀	
37	12	東日本旅客鉄道	内房	大貫	
37	13	東日本旅客鉄道	内房	佐貫町	
37	15	東日本旅客鉄道	内房	上総湊	
37	16	東日本旅客鉄道	内房	竹岡	
37	17	東日本旅客鉄道	内房	浜金谷	
37	18	東日本旅客鉄道	内房	保田	
37	1a	東日本旅客鉄道	内房	安房勝山	
37	1b	東日本旅客鉄道	内房	岩井	
37	1c	東日本旅客鉄道	内房	富浦	
37	1d	東日本旅客鉄道	内房	那古船形	
37	1f	東日本旅客鉄道	内房	館山	
37	20	東日本旅客鉄道	内房	九重	
37	21	東日本旅客鉄道	内房	千倉	
37	22	東日本旅客鉄道	内房	千歳	
37	24	東日本旅客鉄道	内房	南三原	
37	25	東日本旅客鉄道	内房	和田浦	
37	26	東日本旅客鉄道	内房	江見	
37	27	東日本旅客鉄道	内房	太海	
37	27	東日本旅客鉄道	内房	太海	
37	c1	北海道ちほく高原鉄道	ふるさと銀河	池田	2006.4.21廃止
37	c2	北海道ちほく高原鉄道	ふるさと銀河	様舞	06.4.21廃止
37	e4	北海道ちほく高原鉄道	ふるさと銀河	北光社	06.4.21廃止
37	e6	北海道ちほく高原鉄道	ふるさと銀河	北見	2006.4.21廃止
38	41	IGRいわて銀河鉄道	いわて銀河鉄道	盛岡	
38	42	IGRいわて銀河鉄道	いわて銀河鉄道	青山	
38	47	IGRいわて銀河鉄道	いわて銀河鉄道	渋民	
38	48	IGRいわて銀河鉄道	いわて銀河鉄道	好摩	
39	3	東日本旅客鉄道	成田	久住	
39	5	東日本旅客鉄道	成田	滑河	
39	7	東日本旅客鉄道	成田	下総神崎	
39	8	東日本旅客鉄道	成田	大戸	
39	9	東日本旅客鉄道	成田	佐原	
39	a	東日本旅客鉄道	成田	香取	
39	c	東日本旅客鉄道	成田	水郷	
39	d	東日本旅客鉄道	成田	小見川	
39	e	東日本旅客鉄道	成田	笹川	
39	f	東日本旅客鉄道	成田	下総橘	
39	10	東日本旅客鉄道	成田	下総豊里	
39	11	東日本旅客鉄道	成田	椎柴	
39	41	青い森鉄道	青い森鉄道	目時	
39	47	青い森鉄道	青い森鉄道	北高岩	
39	48	青い森鉄道	青い森鉄道	八戸	
39	6b	青い森鉄道	青い森鉄道	東青森	
39	6e	青い森鉄道	青い森鉄道	青森	
39	8d	東日本旅客鉄道	津軽	蟹田	津軽海峡線
39	8e	東日本旅客鉄道	津軽	中小国	
39	91	東日本旅客鉄道	津軽	津軽二股	
39	96	東日本旅客鉄道	津軽	三厩	
3a	1	東日本旅客鉄道	久留里	木更津	
3a	2	東日本旅客鉄道	久留里	祇園	
3a	3	東日本旅客鉄道	久留里	上総清川	
3a	4	東日本旅客鉄道	久留里	東清川	
3a	5	東日本旅客鉄道	久留里	横田	
3a	6	東日本旅客鉄道	久留里	東横田	
3a	7	東日本旅客鉄道	久留里	馬来田	
3a	8	東日本旅客鉄道	久留里	下郡	
3a	a	東日本旅客鉄道	久留里	小櫃	
3a	b	東日本旅客鉄道	久留里	俵田	
3a	c	東日本旅客鉄道	久留里	久留里	
3a	d	東日本旅客鉄道	久留里	平山	
3a	f	東日本旅客鉄道	久留里	上総松丘	
3a	10	東日本旅客鉄道	久留里	上総亀山	
3a	14	東日本旅客鉄道	成田	空港第2ビル	成田空港高速鉄道
3a	16	東日本旅客鉄道	成田	成田空港	成田空港高速鉄道
3b	2	東日本旅客鉄道	東金	福俵	
3b	3	東日本旅客鉄道	東金	東金	
3b	4	東日本旅客鉄道	東金	求名	
3b	84	東日本旅客鉄道	五能	北能代	
3b	86	東日本旅客鉄道	五能	鳥形	
3c	d	東日本旅客鉄道	鹿島	鹿島神宮	
3c	e	東日本旅客鉄道	鹿島	延方	
3c	10	東日本旅客鉄道	鹿島	潮来	
3c	11	東日本旅客鉄道	鹿島	十二橋	
3c	81	東日本旅客鉄道	男鹿	追分	
3c	82	東日本旅客鉄道	男鹿	出戸浜	
3c	83	東日本旅客鉄道	男鹿	上二田	
3c	84	東日本旅客鉄道	男鹿	二田	
3c	86	東日本旅客鉄道	男鹿	天王	
3d	2	東海旅客鉄道	御殿場	下曽我	
3d	3	東海旅客鉄道	御殿場	上大井	
3d	4	東海旅客鉄道	御殿場	相模金子	
3d	6	東海旅客鉄道	御殿場	松田	
3d	7	東海旅客鉄道	御殿場	東山北	
3d	8	東海旅客鉄道	御殿場	山北	
3d	9	東海旅客鉄道	御殿場	谷峨	
3d	b	東海旅客鉄道	御殿場	駿河小山	
3d	c	東海旅客鉄道	御殿場	足柄	
3d	d	東海旅客鉄道	御殿場	御殿場	
3d	e	東海旅客鉄道	御殿場	南御殿場	
3d	10	東海旅客鉄道	御殿場	富士岡	
3d	11	東海旅客鉄道	御殿場	岩波	
3d	12	東海旅客鉄道	御殿場	裾野	
3d	13	東海旅客鉄道	御殿場	長泉なめり	
3d	14	東海旅客鉄道	御殿場	下土狩	
3d	15	東海旅客鉄道	御殿場	大岡	
3d	c3	北海道旅客鉄道	海峡	知内	津軽海峡線
3d	c8	北海道旅客鉄道	海峡	津軽今別	津軽海峡線
3e	2	東海旅客鉄道	身延	柚木	
3e	3	東海旅客鉄道	身延	竪堀	
3e	4	東海旅客鉄道	身延	入山瀬	
3e	6	東海旅客鉄道	身延	富士根	
3e	7	東海旅客鉄道	身延	源道寺	
3e	8	東海旅客鉄道	身延	富士宮	
3e	9	東海旅客鉄道	身延	西富士宮	
3e	21	東海旅客鉄道	身延	市川大門	
3e	22	東海旅客鉄道	身延	市川本町	
3e	23	東海旅客鉄道	身延	芦川	
3e	24	東海旅客鉄道	身延	甲斐上野	
3e	82	東日本旅客鉄道	東北本	新利府	
3e	83	東日本旅客鉄道	東北本	利府	
3f	2	東日本旅客鉄道	京葉	八丁堀	
3f	3	東日本旅客鉄道	京葉	越中島	
3f	4	東日本旅客鉄道	京葉	潮見	
3f	5	東日本旅客鉄道	京葉	新木場	
3f	7	東日本旅客鉄道	京葉	葛西臨海公園	
3f	8	東日本旅客鉄道	京葉	舞浜	
3f	a	東日本旅客鉄道	京葉	新浦安	
3f	b	東日本旅客鉄道	京葉	市川塩浜	
3f	d	東日本旅客鉄道	京葉	二俣新町	
3f	f	東日本旅客鉄道	京葉	南船橋	
3f	10	東日本旅客鉄道	京葉	新習志野	
3f	12	東日本旅客鉄道	京葉	海浜幕張	
3f	13	東日本旅客鉄道	京葉	検見川浜	
3f	14	東日本旅客鉄道	京葉	稲毛海岸	
3f	16	東日本旅客鉄道	京葉	千葉みなと	
3f	18	東日本旅客鉄道	京葉	蘇我	
3f	86	東日本旅客鉄道	左沢	羽前金沢	
3f	87	東日本旅客鉄道	左沢	羽前長崎	
3f	88	東日本旅客鉄道	左沢	南寒河江	
3f	89	東日本旅客鉄道	左沢	寒河江	
3f	c3	東日本旅客鉄道	北陸新幹	安中榛名	
40	1	天竜浜名湖鉄道	天竜浜名湖	掛川	
40	2	天竜浜名湖鉄道	天竜浜名湖	掛川市役所前	旧 二俣線
40	3	天竜浜名湖鉄道	天竜浜名湖	西掛川	旧 二俣線
40	5	天竜浜名湖鉄道	天竜浜名湖	桜木	旧 二俣線
40	6	天竜浜名湖鉄道	天竜浜名湖	いこいの広場	旧 二俣線
40	7	天竜浜名湖鉄道	天竜浜名湖	細谷	旧 二俣線
40	9	天竜浜名湖鉄道	天竜浜名湖	原谷	旧 二俣線
40	a	天竜浜名湖鉄道	天竜浜名湖	原田	旧 二俣線
40	b	天竜浜名湖鉄道	天竜浜名湖	戸綿	旧 二俣線
40	d	天竜浜名湖鉄道	天竜浜名湖	遠州森	旧 二俣線
40	e	天竜浜名湖鉄道	天竜浜名湖	円田	旧 二俣線
40	f	天竜浜名湖鉄道	天竜浜名湖	遠江一宮	旧 二俣線
40	13	天竜浜名湖鉄道	天竜浜名湖	豊岡	旧 二俣線
40	15	天竜浜名湖鉄道	天竜浜名湖	上野部	旧 二俣線
40	17	天竜浜名湖鉄道	天竜浜名湖	天竜二俣	旧 二俣線
40	19	天竜浜名湖鉄道	天竜浜名湖	二俣本町	旧 二俣線
40	1b	天竜浜名湖鉄道	天竜浜名湖	西鹿島	
40	1d	天竜浜名湖鉄道	天竜浜名湖	岩水寺	
40	1f	天竜浜名湖鉄道	天竜浜名湖	宮口	
40	20	天竜浜名湖鉄道	天竜浜名湖	フルーツパーク	
40	21	天竜浜名湖鉄道	天竜浜名湖	都田	
40	22	天竜浜名湖鉄道	天竜浜名湖	浜松大学前	
40	23	天竜浜名湖鉄道	天竜浜名湖	金指	
40	25	天竜浜名湖鉄道	天竜浜名湖	気賀高校前	
40	27	天竜浜名湖鉄道	天竜浜名湖	気賀	
40	29	天竜浜名湖鉄道	天竜浜名湖	西気賀	
40	2b	天竜浜名湖鉄道	天竜浜名湖	寸座	
40	2d	天竜浜名湖鉄道	天竜浜名湖	浜名湖佐久米	
40	2f	天竜浜名湖鉄道	天竜浜名湖	東都筑	
